client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36530323.mp3	خاک و آب و هوای مناسب برای رشد درخت پرتقال	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36530324.mp3	خرافهپرستانی که خود را به عنوان روشنفکر جا میزنند	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36530326.mp3	شورای منتخب استادان	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36530327.mp3	مخلص	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36530328.mp3	مجمره نقره پوش	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36530330.mp3	آی بار بر! لطفا بیا اینجا!	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36530331.mp3	آب داغ	1	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537902.mp3	حملهُ متقابل	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537903.mp3	بیمار با سختی حرف میزد.	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537904.mp3	محاکم	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537905.mp3	برای شام از خانه بیرون رفتهاند.	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537906.mp3	مزخرف گوئی	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537907.mp3	پدرش مردی بلندبالا و فربه بود.	1	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537908.mp3	مجلل	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537909.mp3	راه الواری	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537910.mp3	مراحل	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537911.mp3	متنوع	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537917.mp3	قهوهی زیاد او را عصبی میکند.	0	1					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537918.mp3	مجالسین	1	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537919.mp3	مجهول المکان	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537920.mp3	مرتد	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537921.mp3	ایمان روح را از زندان بدن آزاد میکند.	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537922.mp3	مزج	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537923.mp3	مذبوح	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537924.mp3	مرگبار	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537925.mp3	مبلمان	0	0					fa	
6d63760c56e85c4a79efd9b232a4237daf6d4e39af1bbb5bed9a587d1641c0d99fdf7e38f36409bc267d0186711f44a0c081ba9f6f21d75cd5aa4af8d2f732eb	common_voice_fa_36537926.mp3	نظامنامه را کوتاه کردند	1	0					fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549315.mp3	این نوع چوب سطح پرزداری دارد.	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549316.mp3	زخمی که که زوک زوک میکند	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549326.mp3	او وقت زیاد برای مطالعه دارد.	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549327.mp3	مجدداً	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549333.mp3	این اسمش زندگی نیست.	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549334.mp3	به سختی کافی	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549335.mp3	مجامعت	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549336.mp3	پیراهن بی آستین	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549337.mp3	مسکین	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549338.mp3	او را یاغی شناختند.	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549339.mp3	متمایل	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549340.mp3	بر گروهی چیره شدن	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549396.mp3	سریلانکا	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549397.mp3	او دنگی زد تو گوشم!	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549398.mp3	خواندن سرسری	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549399.mp3	متورم	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549405.mp3	از جعفر خواستند که شغل سفارت را قبول کند.	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549406.mp3	مرغ دام دیده	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549407.mp3	او فردی زرنگ و حقهباز است.	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549408.mp3	مرغابی منقار پهن	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549409.mp3	مربی	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549410.mp3	نواکشوت	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549411.mp3	مرضیه	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549412.mp3	متکلم	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549413.mp3	پارکها و فضاهای سبز همچون ریههای شهر هستند.	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549414.mp3	از روی لجبازی از معذرت خواهی خود داری کرد.	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549415.mp3	به خاطر لهجهی کاشی اش او را مسخره میکردند.	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549416.mp3	و صدها ثنا و ستایش بر خدا باد	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549418.mp3	تحویل کالا دستخوش تاخیر شد.	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549419.mp3	وان را پر کرد.	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549420.mp3	از مجرا قانونی	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549421.mp3	مردان مرد	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549422.mp3	متمادیاً	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549423.mp3	مذموم شدن	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549425.mp3	امواج ساحل را میکوبند.	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549426.mp3	با پای پیاده تا بیمارستان ده دقیقه راه است.	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549427.mp3	مرحوم	1	1	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549428.mp3	او خندهی عصبی کرد.	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549429.mp3	متوحش	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549430.mp3	انصراف او از ادعای خسارت بسیار غیر مترقبه بود.	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549431.mp3	مستحق	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549432.mp3	آنان نارضایتی جوانان را در جهت ایجاد انقلاب سوق دادند.	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549433.mp3	مسکن	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549434.mp3	مجرا قیفی	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549435.mp3	شعر فیالبداهه	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549436.mp3	امکانات کشاورزی خوزستان عظیماند.	1	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549437.mp3	نفس با عقل در كشمكش اند	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549438.mp3	ساعات عادی کار	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549439.mp3	جبههی هوای سرد از جانب غرب	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549440.mp3	به چه قیمتی؟	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549441.mp3	مثبت	0	0	thirties	male			fa	
b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e	common_voice_fa_36549442.mp3	مراسم این رویداد به شکل برخط خواهد بود	0	0	thirties	male			fa	
25756dce2441da96d29f644c39e8a30cd79f7b8ac76800294bae2ab3aa09570125c58b904b337e846d46555deeff2c2b694b51790c5cbfb77dbf4b5c784e0c4b	common_voice_fa_36551951.mp3	مربوطه	1	1					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554359.mp3	تیری در تاریکی	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554365.mp3	به آبجو الکل اضافی زدن	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554366.mp3	وان را پر کرد.	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554367.mp3	ظروف کیک	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554369.mp3	مروج ساختن	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554372.mp3	متکلم	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554373.mp3	با چرب زبانی او را واداشتیم که برایمان بستنی بخرد.	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554375.mp3	زمین از برف پوشیده بود.	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554376.mp3	متوهم	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554377.mp3	او بسیار باهوش و زرنگ بود.	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554379.mp3	پرندهای که پر و بال میزند	1	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554382.mp3	مردمک	1	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554385.mp3	برای شام از خانه بیرون رفتهاند.	1	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554391.mp3	حل شدن شکر در چای	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554392.mp3	خورشید داغ و تابناک	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554393.mp3	خدا روزیرسان است.	1	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554399.mp3	جعبه خیلی سنگین نبود ولی بزرگ و جاگیر بود.	1	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554403.mp3	قهوهی زیاد او را عصبی میکند.	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554406.mp3	او چندین چک بیمحل صادر کرده است.	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554413.mp3	مرخص	0	0					fa	
a6e84b60065be5e12b28ae48d1df461a35de7ceb6f058f94ced0f28e02ed118b23623a4a623810b357a498dc71b0eb0bee45000c84a40b33f69496032fde1721	common_voice_fa_36554429.mp3	مدرسین	0	0					fa	
